0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.6711658239364624,0.30752333998680115,0.08928032964468002,0.9984827637672424,0.6694889068603516,0.29707765579223633,0.06862422823905945,0.9978033900260925,0.6677928566932678,0.2972019612789154,0.0684749037027359,0.997999370098114,0.6661229729652405,0.29739052057266235,0.0684930831193924,0.9983066320419312,0.6746664047241211,0.29624393582344055,0.07907064259052277,0.9977892637252808,0.6768324971199036,0.29589924216270447,0.07899125665426254,0.99825519323349,0.679110586643219,0.29550716280937195,0.078965924680233,0.9982013702392578,0.6641600728034973,0.3019788861274719,-0.00732801016420126,0.9990683197975159,0.6837475895881653,0.29967471957206726,0.039739105850458145,0.9961840510368347,0.6691452860832214,0.3176839053630829,0.06664399802684784,0.9981062412261963,0.6744408011436462,0.3173915147781372,0.07920797169208527,0.9969168901443481,0.6563273072242737,0.356521874666214,-0.0867886170744896,0.9999924898147583,0.706853985786438,0.3650267720222473,0.04057426378130913,0.9998157620429993,0.6512152552604675,0.44717538356781006,-0.16905033588409424,0.9965547323226929,0.7147340774536133,0.45809778571128845,-0.016430018469691277,0.550909698009491,0.6472895741462708,0.5197789669036865,-0.21413515508174896,0.9570730924606323,0.6919883489608765,0.5048741102218628,-0.08532731980085373,0.045251671224832535,0.6458454728126526,0.538287878036499,-0.23235931992530823,0.9230679273605347,0.6874348521232605,0.5167529582977295,-0.09495822340250015,0.04498620703816414,0.6478651165962219,0.536325991153717,-0.2290550023317337,0.917727530002594,0.6825632452964783,0.508977472782135,-0.10077506303787231,0.039302900433540344,0.6487297415733337,0.528136134147644,-0.2123582512140274,0.8355638980865479,0.6828644871711731,0.5034643411636353,-0.09062067419290543,0.032974936068058014,0.6671468019485474,0.5367115139961243,-0.03679889813065529,0.9999562501907349,0.6992213129997253,0.5397477746009827,0.036715246737003326,0.9998900890350342,0.6564907431602478,0.6481863260269165,0.01094778161495924,0.9773051738739014,0.6955403685569763,0.6501695513725281,0.062982939183712,0.7873068451881409,0.6495198011398315,0.7792424559593201,0.00904393382370472,0.9891997575759888,0.6977950930595398,0.7789859175682068,0.0499742217361927,0.9439437389373779,0.6527170538902283,0.7991976141929626,0.005960889160633087,0.9895340800285339,0.6979866027832031,0.7978003025054932,0.0463610477745533,0.9660459756851196,0.628942608833313,0.8103059530258179,-0.027670573443174362,0.9587231278419495,0.6870255470275879,0.8072850108146667,0.01742343232035637,0.8559942841529846
0.6680706143379211,0.3096213936805725,0.08000671118497849,0.9984890222549438,0.6665238738059998,0.29960837960243225,0.060488637536764145,0.9978316426277161,0.6647220849990845,0.29945608973503113,0.060341667383909225,0.9980148673057556,0.6629306077957153,0.2992688715457916,0.06035669520497322,0.9983353018760681,0.6721628308296204,0.29885679483413696,0.06925901025533676,0.9977964162826538,0.6742647886276245,0.29849788546562195,0.06917821615934372,0.9982510209083557,0.6763916015625,0.29827243089675903,0.06915528327226639,0.9981980919837952,0.6618490219116211,0.30325081944465637,-0.008956755511462688,0.9990900754928589,0.6808201670646667,0.3036220967769623,0.030505027621984482,0.9961666464805603,0.6656492948532104,0.3191435933113098,0.05993475392460823,0.998162031173706,0.6708739399909973,0.3189725875854492,0.07018677145242691,0.9969773292541504,0.6516364216804504,0.35911136865615845,-0.07906679809093475,0.9999926686286926,0.7032350301742554,0.36716946959495544,0.029192296788096428,0.9998127818107605,0.6459240913391113,0.44905439019203186,-0.1459730714559555,0.9964258074760437,0.7107483744621277,0.4572395980358124,-0.04287508875131607,0.5426997542381287,0.6446793675422668,0.5230547785758972,-0.18773795664310455,0.9567316174507141,0.6827524900436401,0.48833006620407104,-0.1297086924314499,0.04331279173493385,0.6430034041404724,0.5394114851951599,-0.2037367820739746,0.9224600195884705,0.6774649024009705,0.49458640813827515,-0.14351488649845123,0.043292537331581116,0.6440186500549316,0.5365524291992188,-0.20285150408744812,0.9169502854347229,0.6734587550163269,0.4851819574832916,-0.14699365198612213,0.03780709207057953,0.6451970934867859,0.5313332676887512,-0.18686409294605255,0.8334594964981079,0.6742039918899536,0.481488436460495,-0.1345379799604416,0.03160683810710907,0.6630706191062927,0.5378009080886841,-0.029149232432246208,0.9999582171440125,0.6955649256706238,0.5397416949272156,0.0290801040828228,0.9998942613601685,0.654400646686554,0.6508659720420837,0.02413305826485157,0.9756383895874023,0.6949368119239807,0.6523688435554504,0.0344720184803009,0.7861661911010742,0.6488536596298218,0.7788884043693542,0.03625309839844704,0.9890914559364319,0.698173463344574,0.7789870500564575,0.026443177834153175,0.9441781640052795,0.6513400077819824,0.798608660697937,0.03458157554268837,0.9893538355827332,0.6983194947242737,0.7978430390357971,0.02334720455110073,0.9651134610176086,0.635465145111084,0.8003356456756592,0.0017828207928687334,0.9591549038887024,0.6892644166946411,0.8072305917739868,-0.00936379935592413,0.8583296537399292
0.6672900915145874,0.311168372631073,0.11337148398160934,0.9983915090560913,0.6657772064208984,0.30189335346221924,0.09573686867952347,0.9976509809494019,0.6639399528503418,0.30176788568496704,0.0956067442893982,0.9978265762329102,0.6621659398078918,0.3015308976173401,0.09561830013990402,0.9981977343559265,0.6713160276412964,0.301033079624176,0.10205584764480591,0.9976316690444946,0.6733613014221191,0.3005886971950531,0.10199041664600372,0.9981189966201782,0.6753554344177246,0.30026957392692566,0.10197842121124268,0.9980832934379578,0.6611897349357605,0.30569756031036377,0.028351420536637306,0.9990324974060059,0.6799262762069702,0.3059379756450653,0.056710489094257355,0.9959942102432251,0.6648044586181641,0.3203636705875397,0.09357982873916626,0.9981164932250977,0.6701088547706604,0.3198626935482025,0.10080056637525558,0.9969054460525513,0.6504645347595215,0.35989388823509216,-0.032099898904561996,0.9999926686286926,0.7014773488044739,0.36888396739959717,0.03500714525580406,0.9998177886009216,0.6443814635276794,0.4494101107120514,-0.0980323925614357,0.9958209991455078,0.7100268602371216,0.45714476704597473,-0.0347076840698719,0.5451042056083679,0.6437025666236877,0.5232568979263306,-0.1459674835205078,0.950304388999939,0.6833371520042419,0.49034276604652405,-0.11449985951185226,0.04288369044661522,0.6404196619987488,0.5394047498703003,-0.16082321107387543,0.9124929904937744,0.6787058115005493,0.4975215494632721,-0.12395169585943222,0.04267784208059311,0.6429346203804016,0.5363242626190186,-0.16084834933280945,0.9060375690460205,0.6742088198661804,0.4885907471179962,-0.1309882551431656,0.03715512901544571,0.6440511345863342,0.5310835242271423,-0.1458137035369873,0.8157035708427429,0.6745811700820923,0.4843927323818207,-0.12177892029285431,0.03076886385679245,0.6618515849113464,0.5376825928688049,-0.017286209389567375,0.9999592900276184,0.6941396594047546,0.538433313369751,0.017203854396939278,0.9998977780342102,0.6538322567939758,0.6503974795341492,0.031665388494729996,0.9753292798995972,0.6938358545303345,0.6527321934700012,0.026714637875556946,0.7957836389541626,0.6485773324966431,0.7775041460990906,0.042440496385097504,0.9889734387397766,0.6981773972511292,0.7792492508888245,0.02129235677421093,0.9452980756759644,0.6490440368652344,0.7987415194511414,0.04044428467750549,0.9894411563873291,0.6983027458190918,0.7997496128082275,0.01831759698688984,0.9650115966796875,0.6381471753120422,0.8004468083381653,0.007105324883013964,0.9576354622840881,0.6903347373008728,0.8028241991996765,-0.015650039538741112,0.8569773435592651
0.6646308898925781,0.3161959946155548,0.11376084387302399,0.9954405426979065,0.6626265645027161,0.3066864013671875,0.09482791274785995,0.9930310249328613,0.6607045531272888,0.3064374029636383,0.09470410645008087,0.9930176734924316,0.6587863564491272,0.3060239553451538,0.09470163285732269,0.9949976801872253,0.6685484647750854,0.3059178590774536,0.10331189632415771,0.9932659864425659,0.6706464886665344,0.30559486150741577,0.103245310485363,0.9939810037612915,0.6726999282836914,0.3054991662502289,0.10324935615062714,0.995098888874054,0.6573806405067444,0.3095915913581848,0.02211908809840679,0.9967485666275024,0.6768112182617188,0.3117055892944336,0.061018846929073334,0.9896330237388611,0.6618898510932922,0.32485231757164,0.09205807000398636,0.9952971935272217,0.6673961877822876,0.3243880569934845,0.10229868441820145,0.9927070140838623,0.6462420225143433,0.3649507164955139,-0.04977816715836525,0.9999902248382568,0.6967458724975586,0.3739824593067169,0.05988657847046852,0.9997786283493042,0.6425209641456604,0.450810968875885,-0.1283358335494995,0.9811269044876099,0.7018200159072876,0.4578987956047058,0.03677626699209213,0.4915636479854584,0.640816330909729,0.5238379836082458,-0.1756790727376938,0.9070059657096863,0.6829503774642944,0.5029240250587463,0.004671698901802301,0.04182521253824234,0.6387099027633667,0.5375722646713257,-0.20266003906726837,0.8668547868728638,0.6797611117362976,0.5124877691268921,-0.0006433609523810446,0.04357851296663284,0.640103816986084,0.5356481075286865,-0.19851000607013702,0.8592209815979004,0.6746956706047058,0.5110609531402588,-0.009552373550832272,0.03814355656504631,0.6406175494194031,0.5292243361473083,-0.17681166529655457,0.7614889740943909,0.6738776564598083,0.5074726343154907,-0.0009995212312787771,0.031206205487251282,0.6584421992301941,0.5404177308082581,-0.021306365728378296,0.9999589323997498,0.6897693276405334,0.5387088656425476,0.02120736613869667,0.9998997449874878,0.649839460849762,0.6556522846221924,0.001980396918952465,0.958070695400238,0.690944492816925,0.6526613831520081,0.03198904171586037,0.746819019317627,0.6464678049087524,0.7790592908859253,0.011876462958753109,0.9806771278381348,0.6970791220664978,0.7782838344573975,0.04366746544837952,0.9154723286628723,0.6483312845230103,0.7995496392250061,0.009796383790671825,0.9806849360466003,0.6978970766067505,0.7984568476676941,0.042632363736629486,0.9451906085014343,0.6361862421035767,0.7987229824066162,-0.03101464733481407,0.9284557104110718,0.6901933550834656,0.8028262853622437,0.010321998037397861,0.8097291588783264
0.6609522104263306,0.31981217861175537,0.12062738835811615,0.9953547716140747,0.6585819125175476,0.31063956022262573,0.10227303951978683,0.9929331541061401,0.6565765142440796,0.31048697233200073,0.10215591639280319,0.9929924011230469,0.6547180414199829,0.3101501166820526,0.1021658182144165,0.9949215054512024,0.6646531224250793,0.3097728490829468,0.11001235246658325,0.9932234287261963,0.6667266488075256,0.30944210290908813,0.1099424734711647,0.994014322757721,0.6687396764755249,0.3093467652797699,0.10993349552154541,0.9950847625732422,0.6533026099205017,0.31386300921440125,0.030771370977163315,0.9967286586761475,0.6725088357925415,0.3160848915576935,0.0657440721988678,0.9897680878639221,0.6577873826026917,0.32854005694389343,0.0991896390914917,0.995254635810852,0.6639147996902466,0.32774680852890015,0.10829390585422516,0.9927285313606262,0.6385560035705566,0.3731522262096405,-0.04272426292300224,0.9999897480010986,0.692807674407959,0.37737467885017395,0.05769699066877365,0.9997778534889221,0.6276558041572571,0.4596165418624878,-0.12146158516407013,0.9813678860664368,0.7006910443305969,0.45938852429389954,0.020438048988580704,0.47813090682029724,0.6334193348884583,0.525820791721344,-0.17468945682048798,0.8974010944366455,0.6779872179031372,0.4953199326992035,-0.020019114017486572,0.040267374366521835,0.6314401626586914,0.5377480983734131,-0.1928917020559311,0.8548169732093811,0.6745538711547852,0.5016830563545227,-0.026598099619150162,0.0419284924864769,0.6332741975784302,0.5350133776664734,-0.19049610197544098,0.8464450240135193,0.6695728302001953,0.49538761377334595,-0.031199822202324867,0.03668897971510887,0.634040892124176,0.5293933749198914,-0.1742793321609497,0.7403362989425659,0.6691270470619202,0.49225711822509766,-0.024023471400141716,0.029937757179141045,0.6525542140007019,0.5456503629684448,-0.02427767589688301,0.9999593496322632,0.6837958097457886,0.5418235063552856,0.02418774738907814,0.9999016523361206,0.6460085511207581,0.6590536832809448,0.004638644866645336,0.9576554298400879,0.6870678067207336,0.6536149382591248,0.024283358827233315,0.7492256164550781,0.6464552879333496,0.7802100777626038,0.015169252641499043,0.98087078332901,0.6975839734077454,0.7757501602172852,0.02772102691233158,0.9138224720954895,0.6488986015319824,0.8019835352897644,0.013820870779454708,0.9812591671943665,0.6988162398338318,0.7964914441108704,0.0267048142850399,0.9458827972412109,0.6349174380302429,0.798944354057312,-0.020592566579580307,0.9273402690887451,0.6936026215553284,0.8015512824058533,7.987436401890591e-05,0.8014275431632996
0.6560119390487671,0.32394954562187195,0.1201493963599205,0.9951918125152588,0.6537318825721741,0.3144516348838806,0.1011025533080101,0.992842972278595,0.6515992283821106,0.3143979012966156,0.10097217559814453,0.9929956197738647,0.6496557593345642,0.3141147494316101,0.10097049921751022,0.9948939681053162,0.6598617434501648,0.31342390179634094,0.11034788936376572,0.9929898977279663,0.6618906259536743,0.31303471326828003,0.11028555780649185,0.9938360452651978,0.6638018488883972,0.3128925859928131,0.11027920991182327,0.9948240518569946,0.6482820510864258,0.3180758059024811,0.027864228934049606,0.9967942833900452,0.6673510670661926,0.3196168541908264,0.06959141790866852,0.9895236492156982,0.6528478264808655,0.33292099833488464,0.09811987727880478,0.9952619671821594,0.6588941216468811,0.3320651054382324,0.10915261507034302,0.9926369786262512,0.6312294006347656,0.3763808012008667,-0.05112520605325699,0.9999899864196777,0.6891947388648987,0.3811209797859192,0.06454887986183167,0.9997720122337341,0.6185799241065979,0.4673362374305725,-0.13206592202186584,0.9827316999435425,0.6966387033462524,0.46292904019355774,0.021412638947367668,0.4691600799560547,0.6249836087226868,0.535405158996582,-0.1822248250246048,0.9021832346916199,0.6757446527481079,0.49559271335601807,-0.02962443418800831,0.039116840809583664,0.6221312284469604,0.5478290319442749,-0.19956091046333313,0.8601953387260437,0.6725141406059265,0.5024908781051636,-0.037438590079545975,0.04097019508481026,0.6244643926620483,0.5430946946144104,-0.19724714756011963,0.8519176840782166,0.6676667332649231,0.49627745151519775,-0.042811889201402664,0.035875432193279266,0.6268596053123474,0.5388463735580444,-0.18139109015464783,0.7455921173095703,0.6672371029853821,0.492865651845932,-0.034385181963443756,0.02921917289495468,0.6452712416648865,0.5521241426467896,-0.027374623343348503,0.9999603033065796,0.6768226027488708,0.5488582253456116,0.027283605188131332,0.99990314245224,0.6380869150161743,0.6614443063735962,0.0061566648073494434,0.9594942331314087,0.6809616684913635,0.6592532396316528,0.032600037753582,0.7609740495681763,0.6444775462150574,0.7842355370521545,0.021625731140375137,0.9818022847175598,0.6975885033607483,0.7841069102287292,0.04952390119433403,0.9167734384536743,0.647844135761261,0.8044127225875854,0.021296460181474686,0.982267439365387,0.6999915242195129,0.8065503835678101,0.04976847395300865,0.948489248752594,0.6348022222518921,0.8002024292945862,-0.010112502612173557,0.9296154379844666,0.6931797862052917,0.804455041885376,0.025491947308182716,0.8037173748016357
0.6538547277450562,0.3247053921222687,0.12746748328208923,0.9943730235099792,0.6511538624763489,0.31523793935775757,0.10828180611133575,0.9916176795959473,0.6490167379379272,0.3152101933956146,0.10813738405704498,0.9918609857559204,0.6469079256057739,0.3150988221168518,0.10811704397201538,0.9940875768661499,0.6571459174156189,0.314588338136673,0.11795739829540253,0.9914640188217163,0.6592462658882141,0.31433406472206116,0.11790985614061356,0.9923768639564514,0.661288321018219,0.3141818642616272,0.11793161183595657,0.9935299158096313,0.6449578404426575,0.31996315717697144,0.030731946229934692,0.996389627456665,0.6650648713111877,0.32023295760154724,0.0750991702079773,0.9870620369911194,0.6507635116577148,0.33382877707481384,0.10361962020397186,0.9947354197502136,0.657113254070282,0.33332622051239014,0.11547128111124039,0.991678774356842,0.6268858313560486,0.37793436646461487,-0.05471452698111534,0.9999902248382568,0.6868685483932495,0.383179634809494,0.07111095637083054,0.9997691512107849,0.6193014979362488,0.46593210101127625,-0.1534327119588852,0.983669638633728,0.6917158365249634,0.467791348695755,0.027173999696969986,0.4298054575920105,0.6222659945487976,0.5340368151664734,-0.22528775036334991,0.9092617630958557,0.6773794293403625,0.5093838572502136,-0.03159637004137039,0.05363810807466507,0.6208629608154297,0.549659788608551,-0.2504664659500122,0.8695049285888672,0.6730371713638306,0.5298475623130798,-0.04236416146159172,0.06346139311790466,0.6242862343788147,0.5479602813720703,-0.24714867770671844,0.8617607951164246,0.6694040894508362,0.5253797173500061,-0.04962969943881035,0.05668525770306587,0.6268963813781738,0.5401784777641296,-0.22477097809314728,0.7602326273918152,0.6687798500061035,0.5213277339935303,-0.037532296031713486,0.044844336807727814,0.6409031748771667,0.5504619479179382,-0.03386833891272545,0.9999599456787109,0.6719270348548889,0.5481083989143372,0.03375726938247681,0.9999025464057922,0.636993944644928,0.6649376153945923,-0.013593384064733982,0.9612793326377869,0.6739025712013245,0.659317672252655,0.051898859441280365,0.7661526799201965,0.6436553001403809,0.7908935546875,-0.003603007411584258,0.9816229343414307,0.6890060305595398,0.7837070822715759,0.07663227617740631,0.9152212738990784,0.6477751135826111,0.8124943375587463,-0.005897119641304016,0.9816135168075562,0.6905789971351624,0.8056908845901489,0.07700241357088089,0.948710024356842,0.6335107684135437,0.8043779134750366,-0.04945098236203194,0.9258650541305542,0.6811625361442566,0.8016390204429626,0.048895929008722305,0.7956610918045044
0.6527107954025269,0.32500913739204407,0.12285471707582474,0.9940431714057922,0.6501349210739136,0.3154917061328888,0.10190282016992569,0.991200864315033,0.6480545401573181,0.31554433703422546,0.10176443308591843,0.9913722276687622,0.6459282040596008,0.31552472710609436,0.10176700353622437,0.9937250018119812,0.6561190485954285,0.31497833132743835,0.11500448733568192,0.9909510612487793,0.6582136750221252,0.31478437781333923,0.11494141817092896,0.9919095635414124,0.6603759527206421,0.3146509528160095,0.11489038914442062,0.9931190609931946,0.643241286277771,0.3202262222766876,0.024964068084955215,0.9961711764335632,0.6642500162124634,0.31993263959884644,0.06392674893140793,0.9861680865287781,0.6497053503990173,0.3340187668800354,0.09890341013669968,0.9944280385971069,0.6560827493667603,0.33371633291244507,0.11310633271932602,0.9912237524986267,0.6260647177696228,0.37765729427337646,-0.05544847622513771,0.9999902248382568,0.6853122115135193,0.38308125734329224,0.052030984312295914,0.9997712969779968,0.617841362953186,0.4652291238307953,-0.15228506922721863,0.9835923314094543,0.6884708404541016,0.4672698676586151,-0.004924857523292303,0.3962080478668213,0.6204065084457397,0.5323142409324646,-0.21967196464538574,0.9122528433799744,0.6783011555671692,0.5141948461532593,-0.07402990758419037,0.06821964681148529,0.6190107464790344,0.5496099591255188,-0.2429673671722412,0.8731128573417664,0.6749269366264343,0.5303398370742798,-0.08799441903829575,0.084866464138031,0.6227092146873474,0.5482022762298584,-0.24042008817195892,0.8657045364379883,0.6696721911430359,0.5260926485061646,-0.09355369955301285,0.07658996433019638,0.6241193413734436,0.5410369038581848,-0.21937742829322815,0.7643551230430603,0.6697663068771362,0.5215094685554504,-0.07918830960988998,0.058028191328048706,0.6393396258354187,0.5498136878013611,-0.031338803470134735,0.9999591708183289,0.6710863709449768,0.547788679599762,0.031219610944390297,0.9999016523361206,0.6372040510177612,0.6637697815895081,-0.021442335098981857,0.9593003392219543,0.6703214645385742,0.6574209928512573,0.03888172283768654,0.7523787617683411,0.6427806615829468,0.7898774743080139,-0.029621729627251625,0.9792970418930054,0.6869271993637085,0.7800740599632263,0.06001180410385132,0.902105450630188,0.6452516913414001,0.8116264939308167,-0.033915139734745026,0.9797718524932861,0.6857127547264099,0.8016068935394287,0.06125235930085182,0.9418323040008545,0.6333009600639343,0.8040144443511963,-0.08011951297521591,0.9163715839385986,0.6791732907295227,0.7969539165496826,0.02483692765235901,0.769166111946106
0.649279773235321,0.32503658533096313,0.11798950284719467,0.9941998720169067,0.6471724510192871,0.3155967593193054,0.09794733673334122,0.9913510084152222,0.6451049447059631,0.3156319558620453,0.09781111031770706,0.9915518164634705,0.6430506110191345,0.31563106179237366,0.09781348705291748,0.9938424229621887,0.6530243158340454,0.3150882124900818,0.10916989296674728,0.9911473989486694,0.6551069021224976,0.3149239420890808,0.10911132395267487,0.9921146035194397,0.657204270362854,0.3148166835308075,0.10907600075006485,0.9933428168296814,0.6407535672187805,0.3203163146972656,0.022462816908955574,0.9961666464805603,0.6610111594200134,0.3200315237045288,0.06154326722025871,0.9865550398826599,0.6463058590888977,0.3338395357131958,0.09490040689706802,0.9944853186607361,0.6523995995521545,0.3335457146167755,0.10833746194839478,0.9914081692695618,0.6234564781188965,0.377555787563324,-0.05215548723936081,0.9999901056289673,0.6813373565673828,0.3824172616004944,0.052026621997356415,0.999781608581543,0.6164799928665161,0.4647369980812073,-0.13600198924541473,0.9830732345581055,0.6870182752609253,0.4671831429004669,0.054265208542346954,0.37320441007614136,0.6189720034599304,0.5304357409477234,-0.1982576698064804,0.9134278893470764,0.6828204989433289,0.5198206305503845,0.056620437651872635,0.1010001078248024,0.617348313331604,0.5485067367553711,-0.22065521776676178,0.8747884631156921,0.6820324063301086,0.5324812531471252,0.05488089099526405,0.11896229535341263,0.6202028393745422,0.5477128624916077,-0.21581970155239105,0.8675135970115662,0.6763672232627869,0.5315806269645691,0.04662064462900162,0.10943037271499634,0.623044490814209,0.5406763553619385,-0.19704964756965637,0.7650612592697144,0.6744924783706665,0.5264109373092651,0.05275419354438782,0.08222449570894241,0.6368306875228882,0.5490858554840088,-0.030963044613599777,0.9999575614929199,0.666878879070282,0.5457053780555725,0.0308496356010437,0.9999005794525146,0.6372646689414978,0.6629965901374817,-0.012094549834728241,0.9542755484580994,0.6668685078620911,0.653693437576294,0.055090200155973434,0.7255914211273193,0.641022264957428,0.7888128757476807,-0.016012271866202354,0.9743894934654236,0.6759524941444397,0.7670735716819763,0.0755113810300827,0.8690990209579468,0.6442378163337708,0.8115407228469849,-0.01942645199596882,0.9768556356430054,0.678598940372467,0.794136106967926,0.07642551511526108,0.926051914691925,0.6316810250282288,0.7992258071899414,-0.057243626564741135,0.8948777318000793,0.6718757748603821,0.7814617156982422,0.05515784025192261,0.7191060781478882
0.6465871930122375,0.325149267911911,0.11580739915370941,0.9947453737258911,0.6443066000938416,0.31608715653419495,0.09746091812849045,0.9921609163284302,0.6422813534736633,0.3161340057849884,0.0973438248038292,0.9923402667045593,0.6402166485786438,0.3161395788192749,0.09735311567783356,0.9944162964820862,0.6499847173690796,0.31547319889068604,0.10633533447980881,0.9919815063476562,0.6519814729690552,0.3152579665184021,0.10626699775457382,0.9928575158119202,0.653978705406189,0.3150935173034668,0.10625629127025604,0.9939718842506409,0.6381946802139282,0.3210374116897583,0.028089255094528198,0.9965176582336426,0.6579679250717163,0.3201470971107483,0.06090551242232323,0.9878184795379639,0.6438003778457642,0.3337891697883606,0.09396319091320038,0.9949922561645508,0.6497093439102173,0.33339446783065796,0.10508017987012863,0.992205023765564,0.6224299073219299,0.3769679367542267,-0.03570321947336197,0.9999907612800598,0.6801344752311707,0.3825117349624634,0.053491510450839996,0.9997996091842651,0.6155317425727844,0.4648669958114624,-0.10692454874515533,0.9839093685150146,0.6855940818786621,0.46699997782707214,0.054449014365673065,0.3756623864173889,0.6174134016036987,0.5303813219070435,-0.16092777252197266,0.9201961159706116,0.6839771270751953,0.5322349071502686,0.04747149348258972,0.1628376692533493,0.615706741809845,0.5480138659477234,-0.18084153532981873,0.8840678334236145,0.6875324845314026,0.5485212206840515,0.0433671660721302,0.17825354635715485,0.6175159215927124,0.5469274520874023,-0.17695143818855286,0.8772813677787781,0.6791661977767944,0.541670024394989,0.03577272221446037,0.16770970821380615,0.6206023097038269,0.5400230288505554,-0.15966232120990753,0.7806246280670166,0.6792510747909546,0.5407054424285889,0.04371173307299614,0.1304408460855484,0.6343687772750854,0.5439574122428894,-0.02734801545739174,0.999957799911499,0.663826584815979,0.5413967370986938,0.027238836511969566,0.9999032616615295,0.6367391347885132,0.6621083617210388,-0.009752885438501835,0.9495673179626465,0.6621546149253845,0.6494969129562378,0.030905211344361305,0.7104576230049133,0.63760906457901,0.788731038570404,-0.023712852969765663,0.9688089489936829,0.6666174530982971,0.7680982947349548,0.027857761830091476,0.8456542491912842,0.6401190757751465,0.8110212683677673,-0.0279359370470047,0.9733812808990479,0.6679555773735046,0.79521644115448,0.026124974712729454,0.9130494594573975,0.6281465888023376,0.7977586388587952,-0.061886657029390335,0.8783719539642334,0.6619420647621155,0.7844915390014648,0.0022485957015305758,0.6852979063987732
